"","db030","hsize","db040","rb030","age","rb090","pl030","pb220a","py010n","py050n","py090n","py100n","py110n","py120n","py130n","py140n","hy040n","hy050n","hy070n","hy080n","hy090n","hy110n","hy130n","hy145n","eqss","eqincome","db090","rb050"
"7259",2928,3,"Vienna",292801,69,"male","5","AT",0,0,0,17460.23,0,0,0,0,0,0,0,0,0,0,0,0,2,12265.95,642.36,642.36
"7260",2928,3,"Vienna",292802,66,"female","5","AT",0,0,0,7071.67,0,0,0,0,0,0,0,0,0,0,0,0,2,12265.95,642.36,642.36
"7261",2928,3,"Vienna",292803,29,"female","7","AT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12265.95,642.36,642.36
"7262",2929,3,"Vienna",292901,30,"female","1","Other",27745.56,0,0,0,0,0,0,0,0,1562.91,0,0,144.71,0,0,0,1.8,24771.4111111111,642.36,642.36
"7263",2929,3,"Vienna",292902,40,"male","2","Other",7017.25,0,0,8118.11,0,0,0,0,0,1562.91,0,0,144.71,0,0,0,1.8,24771.4111111111,642.36,642.36
"7264",2929,3,"Vienna",292903,4,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1562.91,0,0,144.71,0,0,0,1.8,24771.4111111111,642.36,642.36
"7265",2930,3,"Upper Austria",293001,46,"female","2","AT",12091.22,0,0,0,0,0,0,0,0,1818.65,0,0,145.67,0,0,0,1.8,8122.44444444444,507.699507389163,507.699507389163
"7266",2930,3,"Upper Austria",293002,40,"male","3","Other",0,0,564.86,0,0,0,0,0,0,1818.65,0,0,145.67,0,0,0,1.8,8122.44444444444,507.699507389163,507.699507389163
"7267",2930,3,"Upper Austria",293003,9,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1818.65,0,0,145.67,0,0,0,1.8,8122.44444444444,507.699507389163,507.699507389163
"7268",2931,1,"Styria",293101,30,"male","1","AT",26069.61,0,0,0,0,0,0,2257.11,0,0,0,0,24.97,0,0,-124.85,1,28476.54,616.340909090909,616.340909090909
"7269",2932,1,"Lower Austria",293201,76,"female","5","AT",0,0,0,15268.97,0,0,0,0,0,0,0,0,17.16,0,0,0,1,15286.13,655.064615384615,655.064615384615
"7270",2933,3,"Lower Austria",293301,31,"female","2","AT",0,245.12,0,0,0,0,0,0,0,1358.21,0,0,0,0,0,0,1.8,2152.87222222222,574.058201058201,574.058201058201
"7271",2933,3,"Lower Austria",293302,32,"male","1","AT",2271.84,0,0,0,0,0,0,0,0,1358.21,0,0,0,0,0,0,1.8,2152.87222222222,574.058201058201,574.058201058201
"7272",2933,3,"Lower Austria",293303,9,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1358.21,0,0,0,0,0,0,1.8,2152.87222222222,574.058201058201,574.058201058201
"7273",2934,1,"Vienna",293401,71,"female","5","AT",0,0,0,21251.51,0,0,0,0,0,0,0,0,0,0,0,-948.55,1,22200.06,868.220417633411,868.220417633411
"7274",2935,1,"Vorarlberg",293501,61,"female","5","AT",0,0,0,35232.91,0,0,0,0,0,0,0,0,278.36,0,4409.29,178.15,1,30923.83,622,622
"7275",2936,1,"Upper Austria",293601,86,"female","5","AT",0,0,0,24369.12,0,0,0,0,0,0,0,0,0,0,0,0,1,24369.12,643.25572519084,643.25572519084
"7276",2937,1,"Tyrol",293701,86,"female","5","AT",0,0,0,13850.53,0,0,0,0,0,0,0,0,329.2,0,0,0,1,14179.73,679.728813559322,679.728813559322
"7277",2938,1,"Vienna",293801,31,"male","1","AT",26159.66,0,0,0,0,0,0,2264.91,0,0,0,0,16.97,0,0,-103.32,1,28544.86,868.220417633411,868.220417633411
"7278",2939,1,"Tyrol",293901,33,"male","1","AT",19647.58,0,0,0,0,0,0,0,0,0,0,0,2656.07,0,0,-491.86,1,22795.51,679.728813559322,679.728813559322
"7279",2940,3,"Salzburg",294001,43,"female","2","AT",9025.03,0,0,0,0,0,0,0,0,3872.48,0,0,118.6,804.7,0,-1042.98,1.8,22749.7722222222,554.763636363636,554.763636363636
"7280",2940,3,"Salzburg",294002,56,"male","1","AT",26085.8,0,0,0,0,0,0,0,0,3872.48,0,0,118.6,804.7,0,-1042.98,1.8,22749.7722222222,554.763636363636,554.763636363636
"7281",2940,3,"Salzburg",294003,13,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3872.48,0,0,118.6,804.7,0,-1042.98,1.8,22749.7722222222,554.763636363636,554.763636363636
"7282",2941,2,"Vienna",294101,69,"female","5","AT",0,0,0,5723.59,0,0,0,0,0,0,0,0,5.39,0,0,0,1.5,15791.2866666667,651.867605633803,651.867605633803
"7283",2941,2,"Vienna",294102,35,"female","2","AT",0,17957.95,0,0,0,0,0,0,0,0,0,0,5.39,0,0,0,1.5,15791.2866666667,651.867605633803,651.867605633803
"7284",2942,1,"Tyrol",294201,82,"female","5","AT",0,0,0,9956.17,0,0,0,0,0,0,0,0,0,0,0,0,1,9956.17,679.728813559322,679.728813559322
"7285",2943,3,"Vienna",294301,71,"female","7","AT",0,0,0,0,0,0,0,0,0,1878.95,0,0,43.06,0,0,-43.06,1.8,10994.0833333333,642.36,642.36
"7286",2943,3,"Vienna",294302,32,"male","1","AT",17824.28,0,0,0,0,0,0,0,0,1878.95,0,0,43.06,0,0,-43.06,1.8,10994.0833333333,642.36,642.36
"7287",2943,3,"Vienna",294303,11,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1878.95,0,0,43.06,0,0,-43.06,1.8,10994.0833333333,642.36,642.36
"7288",2944,1,"Vienna",294401,66,"male","5","AT",0,0,0,14861.02,0,0,0,0,0,0,0,0,0,0,0,0,1,14861.02,868.220417633411,868.220417633411
"7289",2945,2,"Burgenland",294501,73,"male","5","AT",0,0,0,7804.74,0,0,0,0,0,0,0,107951.94,0,0,0,0,1.5,84106.8533333333,480.987804878049,480.987804878049
"7290",2945,2,"Burgenland",294502,68,"female","5","AT",0,0,0,10403.6,0,0,0,0,0,0,0,107951.94,0,0,0,0,1.5,84106.8533333333,480.987804878049,480.987804878049
"7291",2946,2,"Carinthia",294601,63,"female","5","AT",0,0,0,3347.36,0,0,0,0,0,0,0,0,173.97,0,0,0,1.5,10319.9333333333,535.793650793651,535.793650793651
"7292",2946,2,"Carinthia",294602,60,"male","1","AT",0,11958.57,0,0,0,0,0,0,0,0,0,0,173.97,0,0,0,1.5,10319.9333333333,535.793650793651,535.793650793651
"7293",2947,1,"Vienna",294701,64,"female","5","AT",0,0,0,11261.53,0,0,0,0,0,0,0,0,1032.88,0,0,-229.11,1,12523.52,868.220417633411,868.220417633411
"7294",2948,1,"Vienna",294801,65,"male","1","AT",38307.24,0,0,0,0,0,0,0,0,0,0,0,289.93,0,6485.16,0,1,32112.01,868.220417633411,868.220417633411
"7295",2949,6,"Upper Austria",294901,47,"male","1","AT",63578.14,0,0,0,0,0,0,0,0,13159.68,0,0,7817.56,0,0,-453.91,2.9,30533.7103448276,419.666666666667,419.666666666667
"7296",2949,6,"Upper Austria",294902,42,"female","2","AT",3538.47,0,0,0,0,0,0,0,0,13159.68,0,0,7817.56,0,0,-453.91,2.9,30533.7103448276,419.666666666667,419.666666666667
"7297",2949,6,"Upper Austria",294903,15,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13159.68,0,0,7817.56,0,0,-453.91,2.9,30533.7103448276,419.666666666667,419.666666666667
"7298",2949,6,"Upper Austria",294904,12,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13159.68,0,0,7817.56,0,0,-453.91,2.9,30533.7103448276,419.666666666667,419.666666666667
"7299",2949,6,"Upper Austria",294905,12,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13159.68,0,0,7817.56,0,0,-453.91,2.9,30533.7103448276,419.666666666667,419.666666666667
"7300",2949,6,"Upper Austria",294906,6,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13159.68,0,0,7817.56,0,0,-453.91,2.9,30533.7103448276,419.666666666667,419.666666666667
"7301",2950,2,"Upper Austria",295001,68,"female","5","AT",0,0,0,4964.84,0,0,0,0,0,0,0,0,399.14,0,0,0,1.5,27172.6066666667,493.794392523365,493.794392523365
"7302",2950,2,"Upper Austria",295002,69,"male","5","AT",32782.3,0,0,2612.63,0,0,0,0,0,0,0,0,399.14,0,0,0,1.5,27172.6066666667,493.794392523365,493.794392523365
"7303",2951,3,"Upper Austria",295101,52,"female","7","AT",0,0,0,0,0,0,0,0,0,0,0,1778.46,3.71,0,0,0,2,17371.735,507.699507389163,507.699507389163
"7304",2951,3,"Upper Austria",295102,57,"male","5","AT",0,9870.97,0,22049.69,0,0,0,0,0,0,0,1778.46,3.71,0,0,0,2,17371.735,507.699507389163,507.699507389163
"7305",2951,3,"Upper Austria",295103,19,"male","1","AT",1040.64,0,0,0,0,0,0,0,0,0,0,1778.46,3.71,0,0,0,2,17371.735,507.699507389163,507.699507389163
"7306",2952,2,"Tyrol",295201,68,"male","5","AT",0,0,0,7696.61,0,0,0,0,0,0,0,0,0,0,0,-399.97,1.5,23270.7466666667,567.154362416107,567.154362416107
"7307",2952,2,"Tyrol",295202,65,"female","5","AT",0,3846.94,0,22962.6,0,0,0,0,0,0,0,0,0,0,0,-399.97,1.5,23270.7466666667,567.154362416107,567.154362416107
"7308",2953,4,"Styria",295301,48,"male","1","AT",15677.22,15677.22,0,0,0,0,0,0,0,2333.95,0,0,679.34,0,0,0,2.5,15938.092,484.934426229508,484.934426229508
"7309",2953,4,"Styria",295302,19,"male","4","AT",0,0,0,0,0,0,0,0,0,2333.95,0,0,679.34,0,0,0,2.5,15938.092,484.934426229508,484.934426229508
"7310",2953,4,"Styria",295303,45,"female","7","AT",0,0,0,0,0,0,0,0,0,2333.95,0,0,679.34,0,0,0,2.5,15938.092,484.934426229508,484.934426229508
"7311",2953,4,"Styria",295304,17,"male","3","Other",0,0,5056.15,0,0,421.35,0,0,0,2333.95,0,0,679.34,0,0,0,2.5,15938.092,484.934426229508,484.934426229508
"7312",2954,5,"Lower Austria",295401,33,"female","1","AT",2112.75,0,0,0,0,0,0,0,0,7664.34,0,0,30.9,0,0,-1750.98,2.6,8980.78076923077,538.170731707317,538.170731707317
"7313",2954,5,"Lower Austria",295402,35,"male","1","AT",0,0,11791.06,0,0,0,0,0,0,7664.34,0,0,30.9,0,0,-1750.98,2.6,8980.78076923077,538.170731707317,538.170731707317
"7314",2954,5,"Lower Austria",295403,14,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7664.34,0,0,30.9,0,0,-1750.98,2.6,8980.78076923077,538.170731707317,538.170731707317
"7315",2954,5,"Lower Austria",295404,7,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7664.34,0,0,30.9,0,0,-1750.98,2.6,8980.78076923077,538.170731707317,538.170731707317
"7316",2954,5,"Lower Austria",295405,2,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7664.34,0,0,30.9,0,0,-1750.98,2.6,8980.78076923077,538.170731707317,538.170731707317
"7317",2955,1,"Vienna",295501,45,"male","1","AT",29704.32,0,0,0,0,0,0,0,0,0,0,0,67.21,0,0,4032.54,1,25738.99,868.220417633411,868.220417633411
"7318",2956,3,"Styria",295601,34,"female","1","AT",1683.1,0,0,0,0,0,0,0,0,8995.2,0,0,29.04,0,0,0,1.8,15877.4333333333,482.021390374332,482.021390374332
"7319",2956,3,"Styria",295602,34,"male","2","AT",17872.04,0,0,0,0,0,0,0,0,8995.2,0,0,29.04,0,0,0,1.8,15877.4333333333,482.021390374332,482.021390374332
"7320",2956,3,"Styria",295603,4,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8995.2,0,0,29.04,0,0,0,1.8,15877.4333333333,482.021390374332,482.021390374332
"7321",2957,5,"Salzburg",295701,51,"male","1","AT",24402.08,0,4573.56,0,0,0,0,0,0,2445.65,0,0,0,0,6726.21,-168.16,3,21714.5066666667,601.166666666667,601.166666666667
"7322",2957,5,"Salzburg",295702,30,"male","1","AT",19394.07,0,0,0,0,0,0,0,0,2445.65,0,0,0,0,6726.21,-168.16,3,21714.5066666667,601.166666666667,601.166666666667
"7323",2957,5,"Salzburg",295703,50,"female","2","AT",5058.39,0,712.8,0,0,0,0,0,0,2445.65,0,0,0,0,6726.21,-168.16,3,21714.5066666667,601.166666666667,601.166666666667
"7324",2957,5,"Salzburg",295704,25,"female","1","AT",15115.02,0,0,0,0,0,0,0,0,2445.65,0,0,0,0,6726.21,-168.16,3,21714.5066666667,601.166666666667,601.166666666667
"7325",2957,5,"Salzburg",295705,17,"female","4","AT",0,0,0,0,0,0,0,0,0,2445.65,0,0,0,0,6726.21,-168.16,3,21714.5066666667,601.166666666667,601.166666666667
"7326",2958,1,"Lower Austria",295801,72,"female","5","AT",0,0,0,11078.11,0,0,0,0,0,0,0,0,46.4,0,0,0,1,11124.51,655.064615384615,655.064615384615
"7327",2959,4,"Tyrol",295901,42,"female","1","AT",2699.54,0,0,0,0,0,0,0,0,10391.3,0,0,37.17,0,0,-1239.15,2.5,13658.532,493.382352941176,493.382352941176
"7328",2959,4,"Tyrol",295902,17,"female","4","AT",0,0,0,0,0,0,0,0,0,10391.3,0,0,37.17,0,0,-1239.15,2.5,13658.532,493.382352941176,493.382352941176
"7329",2959,4,"Tyrol",295903,34,"male","1","AT",19779.17,0,0,0,0,0,0,0,0,10391.3,0,0,37.17,0,0,-1239.15,2.5,13658.532,493.382352941176,493.382352941176
"7330",2959,4,"Tyrol",295904,14,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10391.3,0,0,37.17,0,0,-1239.15,2.5,13658.532,493.382352941176,493.382352941176
"7331",2960,4,"Salzburg",296001,33,"female","1","Other",8763.53,0,0,0,0,0,0,0,0,5445.83,0,0,23.74,0,0,0,2.1,13621.6952380952,532.788732394366,532.788732394366
"7332",2960,4,"Salzburg",296002,46,"male","1","AT",12779.21,0,1593.25,0,0,0,0,0,0,5445.83,0,0,23.74,0,0,0,2.1,13621.6952380952,532.788732394366,532.788732394366
"7333",2960,4,"Salzburg",296003,13,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5445.83,0,0,23.74,0,0,0,2.1,13621.6952380952,532.788732394366,532.788732394366
"7334",2960,4,"Salzburg",296004,4,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5445.83,0,0,23.74,0,0,0,2.1,13621.6952380952,532.788732394366,532.788732394366
"7335",2961,1,"Vienna",296101,39,"male","3","AT",0,0,5081.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5081.17,868.220417633411,868.220417633411
"7336",2962,4,"Lower Austria",296201,38,"male","1","AT",22357.5,0,0,0,0,0,0,0,0,3934.21,0,0,4.89,0,0,0,2.1,21320.4095238095,556.426035502959,556.426035502959
"7337",2962,4,"Lower Austria",296202,38,"female","2","AT",18476.26,0,0,0,0,0,0,0,0,3934.21,0,0,4.89,0,0,0,2.1,21320.4095238095,556.426035502959,556.426035502959
"7338",2962,4,"Lower Austria",296203,9,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3934.21,0,0,4.89,0,0,0,2.1,21320.4095238095,556.426035502959,556.426035502959
"7339",2962,4,"Lower Austria",296204,-1,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3934.21,0,0,4.89,0,0,0,2.1,21320.4095238095,556.426035502959,556.426035502959
"7340",2963,2,"Upper Austria",296301,75,"female","7","AT",0,0,0,0,0,0,0,0,0,0,0,0,51.66,0,0,0,1.5,14108.3066666667,493.794392523365,493.794392523365
"7341",2963,2,"Upper Austria",296302,73,"male","5","AT",0,0,0,21110.8,0,0,0,0,0,0,0,0,51.66,0,0,0,1.5,14108.3066666667,493.794392523365,493.794392523365
"7342",2964,5,"Tyrol",296401,42,"female","7","AT",0,0,0,0,0,0,0,0,0,4746.01,0,756.54,0,0,0,0.32,3,15758.6166666667,475.297297297297,475.297297297297
"7343",2964,5,"Tyrol",296402,46,"male","1","AT",19768.28,0,0,0,0,0,0,0,0,4746.01,0,756.54,0,0,0,0.32,3,15758.6166666667,475.297297297297,475.297297297297
"7344",2964,5,"Tyrol",296403,22,"female","3","AT",0,0,9621.27,0,0,0,0,0,0,4746.01,0,756.54,0,0,0,0.32,3,15758.6166666667,475.297297297297,475.297297297297
"7345",2964,5,"Tyrol",296404,20,"female","4","AT",0,0,0,0,0,0,0,0,0,4746.01,0,756.54,0,0,0,0.32,3,15758.6166666667,475.297297297297,475.297297297297
"7346",2964,5,"Tyrol",296405,17,"female","1","Other",12384.07,0,0,0,0,0,0,0,0,4746.01,0,756.54,0,0,0,0.32,3,15758.6166666667,475.297297297297,475.297297297297
"7347",2965,4,"Burgenland",296501,55,"male","3","AT",16797.29,0,0,0,0,1708.27,0,0,0,0,0,0,1.16,0,0,1187.09,2.5,14835.716,498.575757575758,498.575757575758
"7348",2965,4,"Burgenland",296502,51,"female","1","AT",7825.44,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,1187.09,2.5,14835.716,498.575757575758,498.575757575758
"7349",2965,4,"Burgenland",296503,32,"male","3","AT",0,0,6130.09,0,0,0,0,0,0,0,0,0,1.16,0,0,1187.09,2.5,14835.716,498.575757575758,498.575757575758
"7350",2965,4,"Burgenland",296504,72,"female","5","AT",0,0,0,5814.13,0,0,0,0,0,0,0,0,1.16,0,0,1187.09,2.5,14835.716,498.575757575758,498.575757575758
"7351",2966,1,"Lower Austria",296601,57,"male","6","AT",16188.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16188.2,655.064615384615,655.064615384615
"7352",2967,2,"Styria",296701,49,"male","1","AT",20923.05,0,0,0,0,0,0,0,642.21,0,0,0,2140.23,0,0,0,1.5,26440.1733333333,536.892307692308,536.892307692308
"7353",2967,2,"Styria",296702,43,"female","1","AT",15954.77,0,0,0,0,0,0,0,642.21,0,0,0,2140.23,0,0,0,1.5,26440.1733333333,536.892307692308,536.892307692308
"7354",2968,3,"Lower Austria",296801,23,"female","1","AT",3227.5,0,0,0,0,0,0,0,0,2139.15,0,0,68.81,0,0,0,1.8,18607.1,574.058201058201,574.058201058201
"7355",2968,3,"Lower Austria",296802,26,"male","1","AT",0,28057.32,0,0,0,0,0,0,0,2139.15,0,0,68.81,0,0,0,1.8,18607.1,574.058201058201,574.058201058201
"7356",2968,3,"Lower Austria",296803,0,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2139.15,0,0,68.81,0,0,0,1.8,18607.1,574.058201058201,574.058201058201
"7357",2969,1,"Vorarlberg",296901,64,"male","5","AT",0,0,0,19362.09,0,0,0,0,0,0,0,0,8914.76,0,1604.66,-558.96,1,27231.15,622,622
"7358",2970,1,"Styria",297001,26,"male","1","AT",10766.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10766.92,616.340909090909,616.340909090909
"7359",2971,4,"Vienna",297101,31,"female","1","Other",18205.19,0,0,0,0,0,0,0,0,4021.36,0,0,100.73,0,0,0,2.1,10632.0380952381,666.979166666667,666.979166666667
"7360",2971,4,"Vienna",297102,33,"male","1","Other",0,0,0,0,0,0,0,0,0,4021.36,0,0,100.73,0,0,0,2.1,10632.0380952381,666.979166666667,666.979166666667
"7361",2971,4,"Vienna",297103,10,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4021.36,0,0,100.73,0,0,0,2.1,10632.0380952381,666.979166666667,666.979166666667
"7362",2971,4,"Vienna",297104,9,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4021.36,0,0,100.73,0,0,0,2.1,10632.0380952381,666.979166666667,666.979166666667
"7363",2972,3,"Vienna",297201,22,"male","3","Other",0,0,4877.32,0,0,0,0,0,0,2398.58,0,0,10.99,0,0,0,1.8,4893.80555555555,642.36,642.36
"7364",2972,3,"Vienna",297202,21,"female","4","AT",1521.96,0,0,0,0,0,0,0,0,2398.58,0,0,10.99,0,0,0,1.8,4893.80555555555,642.36,642.36
"7365",2972,3,"Vienna",297203,1,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2398.58,0,0,10.99,0,0,0,1.8,4893.80555555555,642.36,642.36
"7366",2973,1,"Upper Austria",297301,55,"female","2","AT",17111.64,0,0,0,0,0,0,0,0,0,0,0,70.73,0,0,0,1,17182.37,643.25572519084,643.25572519084
"7367",2974,4,"Burgenland",297401,55,"male","1","AT",27579.52,0,0,0,0,0,0,0,0,0,0,0,2348.68,0,3918.06,-1501.92,2.5,23012.424,498.575757575758,498.575757575758
"7368",2974,4,"Burgenland",297402,51,"female","7","AT",0,0,0,0,0,0,0,0,0,0,0,0,2348.68,0,3918.06,-1501.92,2.5,23012.424,498.575757575758,498.575757575758
"7369",2974,4,"Burgenland",297403,32,"male","1","AT",26909.56,0,0,0,0,0,0,0,0,0,0,0,2348.68,0,3918.06,-1501.92,2.5,23012.424,498.575757575758,498.575757575758
"7370",2974,4,"Burgenland",297404,72,"female","5","AT",0,0,0,3109.44,0,0,0,0,0,0,0,0,2348.68,0,3918.06,-1501.92,2.5,23012.424,498.575757575758,498.575757575758
"7371",2975,1,"Upper Austria",297501,47,"male","1","AT",19371.32,0,0,0,0,0,0,0,0,0,0,0,738.78,0,0,-284.96,1,20395.06,643.25572519084,643.25572519084
"7372",2976,4,"Tyrol",297601,41,"male","1","AT",27627.08,0,0,0,0,0,0,0,0,4969.13,0,0,53.46,0,0,0,2.3,14195.5086956522,493.382352941176,493.382352941176
"7373",2976,4,"Tyrol",297602,35,"female","7","AT",0,0,0,0,0,0,0,0,0,4969.13,0,0,53.46,0,0,0,2.3,14195.5086956522,493.382352941176,493.382352941176
"7374",2976,4,"Tyrol",297603,15,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4969.13,0,0,53.46,0,0,0,2.3,14195.5086956522,493.382352941176,493.382352941176
"7375",2976,4,"Tyrol",297604,10,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4969.13,0,0,53.46,0,0,0,2.3,14195.5086956522,493.382352941176,493.382352941176
"7376",2977,2,"Vienna",297701,29,"female","2","AT",14597.72,0,0,0,0,0,0,0,0,0,0,0,177.3,0,0,0,1.5,22533.2866666667,651.867605633803,651.867605633803
"7377",2977,2,"Vienna",297702,30,"male","1","AT",0,19024.91,0,0,0,0,0,0,0,0,0,0,177.3,0,0,0,1.5,22533.2866666667,651.867605633803,651.867605633803
"7378",2978,2,"Upper Austria",297801,62,"female","5","AT",0,0,0,11095.41,0,0,0,0,0,0,0,0,638.27,0,0,-562.68,1.5,23873.6466666667,493.794392523365,493.794392523365
"7379",2978,2,"Upper Austria",297802,64,"male","5","AT",0,0,0,23514.11,0,0,0,0,0,0,0,0,638.27,0,0,-562.68,1.5,23873.6466666667,493.794392523365,493.794392523365
"7380",2979,2,"Salzburg",297901,59,"male","5","AT",0,0,0,47020.25,0,0,0,0,0,0,0,0,0,0,0,-380.65,1.5,33441.6066666667,614.686274509804,614.686274509804
"7381",2979,2,"Salzburg",297902,57,"female","7","AT",0,0,2761.51,0,0,0,0,0,0,0,0,0,0,0,0,-380.65,1.5,33441.6066666667,614.686274509804,614.686274509804
"7382",2980,4,"Vienna",298001,40,"male","2","AT",8035.89,0,0,0,0,0,0,0,0,8796.51,0,0,54.83,0,0,0,2.1,15233.5095238095,666.979166666667,666.979166666667
"7383",2980,4,"Vienna",298002,34,"female","1","AT",15103.14,0,0,0,0,0,0,0,0,8796.51,0,0,54.83,0,0,0,2.1,15233.5095238095,666.979166666667,666.979166666667
"7384",2980,4,"Vienna",298003,5,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8796.51,0,0,54.83,0,0,0,2.1,15233.5095238095,666.979166666667,666.979166666667
"7385",2980,4,"Vienna",298004,0,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8796.51,0,0,54.83,0,0,0,2.1,15233.5095238095,666.979166666667,666.979166666667
"7386",2981,4,"Lower Austria",298101,38,"female","1","AT",21678.57,0,0,0,0,0,0,0,0,4279.87,0,0,189.51,0,0,-568.53,2.1,23086.6571428571,556.426035502959,556.426035502959
"7387",2981,4,"Lower Austria",298102,37,"male","1","AT",21765.5,0,0,0,0,0,0,0,0,4279.87,0,0,189.51,0,0,-568.53,2.1,23086.6571428571,556.426035502959,556.426035502959
"7388",2981,4,"Lower Austria",298103,9,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4279.87,0,0,189.51,0,0,-568.53,2.1,23086.6571428571,556.426035502959,556.426035502959
"7389",2981,4,"Lower Austria",298104,7,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4279.87,0,0,189.51,0,0,-568.53,2.1,23086.6571428571,556.426035502959,556.426035502959
"7390",2982,1,"Vorarlberg",298201,60,"male","5","Other",0,0,0,17243.76,0,0,0,0,0,0,0,0,357.09,0,0,0,1,17600.85,622,622
"7391",2983,1,"Styria",298301,51,"male","1","AT",15569.17,0,0,0,0,0,0,0,0,0,0,0,333.25,0,0,0,1,15902.42,616.340909090909,616.340909090909
"7392",2984,5,"Lower Austria",298401,46,"female","7","Other",0,0,0,0,0,0,0,0,0,6234.85,0,0,128.82,0,0,-1745.69,2.6,10925.1692307692,538.170731707317,538.170731707317
"7393",2984,5,"Lower Austria",298402,46,"male","1","AT",20296.08,0,0,0,0,0,0,0,0,6234.85,0,0,128.82,0,0,-1745.69,2.6,10925.1692307692,538.170731707317,538.170731707317
"7394",2984,5,"Lower Austria",298403,15,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6234.85,0,0,128.82,0,0,-1745.69,2.6,10925.1692307692,538.170731707317,538.170731707317
"7395",2984,5,"Lower Austria",298404,11,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6234.85,0,0,128.82,0,0,-1745.69,2.6,10925.1692307692,538.170731707317,538.170731707317
"7396",2984,5,"Lower Austria",298405,10,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6234.85,0,0,128.82,0,0,-1745.69,2.6,10925.1692307692,538.170731707317,538.170731707317
"7397",2985,1,"Lower Austria",298501,54,"male","1","AT",1482.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1482.86,655.064615384615,655.064615384615
"7398",2986,1,"Vienna",298601,42,"female","1","AT",54472.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54472.98,868.220417633411,868.220417633411
"7399",2987,1,"Carinthia",298701,47,"female","2","Other",6046.74,0,0,0,0,0,0,0,0,0,0,0,29.3,0,0,-397.47,1,6473.51,630.786324786325,630.786324786325
"7400",2988,1,"Lower Austria",298801,87,"female","5","AT",0,0,0,10610.16,0,0,0,0,0,0,0,0,235.71,0,0,0,1,10845.87,655.064615384615,655.064615384615
"7401",2989,4,"Tyrol",298901,41,"female","1","AT",17203.32,0,0,0,0,0,0,0,0,1722.63,0,0,90.81,0,0,394.81,2.3,18901.4869565217,493.382352941176,493.382352941176
"7402",2989,4,"Tyrol",298902,20,"male","4","AT",0,0,0,0,0,0,0,0,0,1722.63,0,0,90.81,0,0,394.81,2.3,18901.4869565217,493.382352941176,493.382352941176
"7403",2989,4,"Tyrol",298903,40,"male","1","Other",24851.47,0,0,0,0,0,0,0,0,1722.63,0,0,90.81,0,0,394.81,2.3,18901.4869565217,493.382352941176,493.382352941176
"7404",2989,4,"Tyrol",298904,13,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1722.63,0,0,90.81,0,0,394.81,2.3,18901.4869565217,493.382352941176,493.382352941176
"7405",2990,2,"Tyrol",299001,54,"female","1","Other",17390.92,0,0,0,0,0,0,0,0,0,0,0,0,0,5490.48,-457.54,1.5,17934.7066666667,567.154362416107,567.154362416107
